comment,aspect,polarity
http://example.org/tic-absa/comment/5b1dc552ec4a892530000654,interaccion,negative
http://example.org/tic-absa/comment/5b1dc552ec4a892530000654,plataforma,negative
http://example.org/tic-absa/comment/5b1dcab7ec4a899b9a0001e1,docente,neutral
http://example.org/tic-absa/comment/5b1de1c9ec4a89f42b002005,contenido,neutral
http://example.org/tic-absa/comment/5b1de1c9ec4a89f42b002005,docente,neutral
http://example.org/tic-absa/comment/5b1e2827ec4a89c2cf0007d4,evaluacion,neutral
http://example.org/tic-absa/comment/5b1e2827ec4a89c2cf0007d4,interaccion,neutral
http://example.org/tic-absa/comment/5b1e285aec4a899b9a0001f7,evaluacion,neutral
http://example.org/tic-absa/comment/5b1e76d9ec4a899b9a0001fd,evaluacion,neutral
http://example.org/tic-absa/comment/5b1e7debec4a899b9a000201,evaluacion,neutral
http://example.org/tic-absa/comment/5b1e8a87ec4a89c2cf0007d9,interaccion,neutral
http://example.org/tic-absa/comment/5b1eaa2bec4a892530000670,evaluacion,neutral
http://example.org/tic-absa/comment/5b1ecf3cec4a89f42b002012,contenido,neutral
http://example.org/tic-absa/comment/5b1efcb8ec4a892530000674,interaccion,neutral
http://example.org/tic-absa/comment/5b1f1a79ec4a899b9a00021a,docente,neutral
http://example.org/tic-absa/comment/5b1f1a79ec4a899b9a00021a,evaluacion,neutral
http://example.org/tic-absa/comment/5b1f1a79ec4a899b9a00021a,plataforma,neutral
http://example.org/tic-absa/comment/5b1f1de2ec4a89f42b002020,docente,negative
http://example.org/tic-absa/comment/5b1f2284ec4a899b9a000223,interaccion,neutral
http://example.org/tic-absa/comment/5b1f23ccec4a89f42b002027,interaccion,positive
http://example.org/tic-absa/comment/5b1f2667ec4a89c2cf0007f6,evaluacion,neutral
http://example.org/tic-absa/comment/5b1f2871ec4a899b9a00022a,plataforma,neutral
http://example.org/tic-absa/comment/5b1f3164ec4a89c2cf0007f8,contenido,neutral
http://example.org/tic-absa/comment/5b1f3595ec4a892530000686,docente,neutral
http://example.org/tic-absa/comment/5b1f3595ec4a892530000686,interaccion,neutral
http://example.org/tic-absa/comment/5b1f35c0ec4a899b9a000231,docente,neutral
http://example.org/tic-absa/comment/5b1f7469ec4a89253000068a,evaluacion,neutral
http://example.org/tic-absa/comment/5b1fc1e3ec4a89253000068b,interaccion,negative
http://example.org/tic-absa/comment/5b1fffa5ec4a892530000693,docente,neutral
http://example.org/tic-absa/comment/5b2021a1ec4a89c2cf00080b,interaccion,neutral
http://example.org/tic-absa/comment/5b20601cec4a89f42b002034,interaccion,neutral
http://example.org/tic-absa/comment/5b207067ec4a89c2cf000815,contenido,neutral
http://example.org/tic-absa/comment/5b20738fec4a89253000069e,docente,neutral
http://example.org/tic-absa/comment/5b209caeec4a8925300006a3,docente,negative
http://example.org/tic-absa/comment/5b209caeec4a8925300006a3,plataforma,negative
http://example.org/tic-absa/comment/5b20f16dec4a89f42b00203b,evaluacion,neutral
http://example.org/tic-absa/comment/5b215e59ec4a899b9a000261,evaluacion,neutral
http://example.org/tic-absa/comment/5b21e677ec4a8925300006b2,plataforma,neutral
http://example.org/tic-absa/comment/5b21f669ec4a89c2cf00083b,contenido,neutral
http://example.org/tic-absa/comment/5b21f669ec4a89c2cf00083b,interaccion,neutral
http://example.org/tic-absa/comment/5b21f69bec4a899b9a00026d,interaccion,neutral
http://example.org/tic-absa/comment/5b228a53ec4a89c2cf000842,docente,neutral
http://example.org/tic-absa/comment/5b2299bcec4a899b9a000271,interaccion,neutral
http://example.org/tic-absa/comment/5b230191ec4a89c2cf000847,interaccion,neutral
http://example.org/tic-absa/comment/5b231c9fec4a89c2cf00084a,docente,neutral
http://example.org/tic-absa/comment/5b233b9aec4a8925300006be,contenido,neutral
http://example.org/tic-absa/comment/5b233b9aec4a8925300006be,docente,neutral
http://example.org/tic-absa/comment/5b234e2cec4a8925300006bf,plataforma,neutral
http://example.org/tic-absa/comment/5b23f41dec4a89c2cf000855,docente,neutral
http://example.org/tic-absa/comment/5b242c74ec4a89c2cf000857,evaluacion,neutral
http://example.org/tic-absa/comment/5b247ebfec4a89f42b00205c,plataforma,neutral
http://example.org/tic-absa/comment/5b251a09ec4a89c2cf000869,docente,neutral
http://example.org/tic-absa/comment/5b251a09ec4a89c2cf000869,interaccion,neutral
http://example.org/tic-absa/comment/5b2540a7ec4a8925300006d4,interaccion,neutral
http://example.org/tic-absa/comment/5b25e17bec4a89c2cf000877,contenido,neutral
http://example.org/tic-absa/comment/5b25f22fec4a899b9a000297,contenido,neutral
http://example.org/tic-absa/comment/5b27d642ec4a89c2cf000886,plataforma,neutral
http://example.org/tic-absa/comment/5b27d706ec4a8925300006f9,interaccion,neutral
http://example.org/tic-absa/comment/5b27ec17ec4a89f42b00207e,plataforma,neutral
http://example.org/tic-absa/comment/5b27fc2cec4a8925300006fe,evaluacion,neutral
http://example.org/tic-absa/comment/5b27fc2cec4a8925300006fe,plataforma,neutral
http://example.org/tic-absa/comment/5b28203fec4a899b9a0002ac,contenido,neutral
http://example.org/tic-absa/comment/5b28205aec4a899b9a0002ad,contenido,positive
http://example.org/tic-absa/comment/5b2820beec4a892530000701,contenido,neutral
http://example.org/tic-absa/comment/5b282187ec4a899b9a0002af,contenido,neutral
http://example.org/tic-absa/comment/5b282218ec4a899b9a0002b1,contenido,neutral
http://example.org/tic-absa/comment/5b282271ec4a899b9a0002b2,contenido,neutral
http://example.org/tic-absa/comment/5b282292ec4a892530000702,contenido,neutral
http://example.org/tic-absa/comment/5b2822c3ec4a892530000703,contenido,neutral
http://example.org/tic-absa/comment/5b2822d9ec4a89c2cf00088a,contenido,neutral
http://example.org/tic-absa/comment/5b2822eaec4a89c2cf00088b,contenido,neutral
http://example.org/tic-absa/comment/5b282312ec4a899b9a0002b3,contenido,neutral
http://example.org/tic-absa/comment/5b28232fec4a892530000704,contenido,neutral
http://example.org/tic-absa/comment/5b28233eec4a89c2cf00088c,contenido,neutral
http://example.org/tic-absa/comment/5b28235cec4a899b9a0002b4,contenido,neutral
http://example.org/tic-absa/comment/5b282370ec4a899b9a0002b5,contenido,neutral
http://example.org/tic-absa/comment/5b282388ec4a89f42b002081,contenido,neutral
http://example.org/tic-absa/comment/5b2823acec4a899b9a0002b6,contenido,neutral
http://example.org/tic-absa/comment/5b2823d8ec4a892530000705,contenido,neutral
http://example.org/tic-absa/comment/5b2823eeec4a892530000706,contenido,neutral
http://example.org/tic-absa/comment/5b282415ec4a89c2cf00088d,contenido,neutral
http://example.org/tic-absa/comment/5b282442ec4a899b9a0002b7,contenido,neutral
http://example.org/tic-absa/comment/5b2824e3ec4a89c2cf00088e,contenido,neutral
http://example.org/tic-absa/comment/5b282507ec4a89c2cf00088f,contenido,neutral
http://example.org/tic-absa/comment/5b282521ec4a892530000709,contenido,neutral
http://example.org/tic-absa/comment/5b282549ec4a899b9a0002b8,contenido,neutral
http://example.org/tic-absa/comment/5b28255dec4a89f42b002082,contenido,neutral
http://example.org/tic-absa/comment/5b2851e1ec4a899b9a0002c1,interaccion,neutral
http://example.org/tic-absa/comment/5b2851e1ec4a899b9a0002c1,plataforma,neutral
http://example.org/tic-absa/comment/5b286805ec4a892530000712,docente,neutral
http://example.org/tic-absa/comment/5b286805ec4a892530000712,plataforma,neutral
http://example.org/tic-absa/comment/5b29407dec4a892530000717,contenido,negative
http://example.org/tic-absa/comment/5b2952cfec4a89f42b00208e,interaccion,neutral
http://example.org/tic-absa/comment/5b297530ec4a89c2cf0008a6,evaluacion,neutral
http://example.org/tic-absa/comment/5b297530ec4a89c2cf0008a6,interaccion,neutral
http://example.org/tic-absa/comment/5b297530ec4a89c2cf0008a6,plataforma,neutral
http://example.org/tic-absa/comment/5b2984fcec4a89253000071a,contenido,neutral
http://example.org/tic-absa/comment/5b299a6bec4a899b9a0002d3,docente,neutral
http://example.org/tic-absa/comment/5b299a6bec4a899b9a0002d3,evaluacion,neutral
http://example.org/tic-absa/comment/5b299a6bec4a899b9a0002d3,interaccion,neutral
http://example.org/tic-absa/comment/5b29c21aec4a89c2cf0008ac,docente,neutral
http://example.org/tic-absa/comment/5b29e900ec4a892530000722,evaluacion,negative
http://example.org/tic-absa/comment/5b2a84d5ec4a899b9a0002dd,contenido,neutral
http://example.org/tic-absa/comment/5b2a85b1ec4a89f42b002097,contenido,neutral
http://example.org/tic-absa/comment/5b2aab3fec4a89c2cf0008b5,docente,negative
http://example.org/tic-absa/comment/5b2b2a20ec4a892530000728,interaccion,neutral
http://example.org/tic-absa/comment/5b2b2d0bec4a89c2cf0008c0,evaluacion,negative
http://example.org/tic-absa/comment/5b2bcef6ec4a89c2cf0008c2,plataforma,neutral
http://example.org/tic-absa/comment/5b2bd6deec4a89253000072c,docente,neutral
http://example.org/tic-absa/comment/5b2bd6deec4a89253000072c,evaluacion,neutral
http://example.org/tic-absa/comment/5b2bd92bec4a89253000072d,docente,neutral
http://example.org/tic-absa/comment/5b2bd92bec4a89253000072d,interaccion,neutral
http://example.org/tic-absa/comment/5b2be22cec4a892530000734,docente,neutral
http://example.org/tic-absa/comment/5b2c2935ec4a89c2cf0008ca,interaccion,neutral
http://example.org/tic-absa/comment/5b2c4dd9ec4a899b9a0002ea,plataforma,neutral
http://example.org/tic-absa/comment/5b2c6d72ec4a899b9a0002ec,docente,negative
http://example.org/tic-absa/comment/5b2c6d72ec4a899b9a0002ec,plataforma,negative
http://example.org/tic-absa/comment/5b2c70b8ec4a89f42b0020a8,docente,negative
http://example.org/tic-absa/comment/5b2c70b8ec4a89f42b0020a8,plataforma,negative
http://example.org/tic-absa/comment/5b2c7633ec4a892530000737,contenido,neutral
http://example.org/tic-absa/comment/5b2c7756ec4a89c2cf0008cc,contenido,neutral
http://example.org/tic-absa/comment/5b2c78d6ec4a899b9a0002ef,contenido,neutral
http://example.org/tic-absa/comment/5b2c7d40ec4a89f42b0020a9,docente,neutral
http://example.org/tic-absa/comment/5b2c8dfeec4a892530000738,evaluacion,neutral
http://example.org/tic-absa/comment/5b2d0d19ec4a89f42b0020ad,docente,negative
http://example.org/tic-absa/comment/5b2d2422ec4a89253000073a,docente,neutral
http://example.org/tic-absa/comment/5b2d2422ec4a89253000073a,interaccion,neutral
http://example.org/tic-absa/comment/5b2d2422ec4a89253000073a,plataforma,neutral
http://example.org/tic-absa/comment/5b2d668cec4a89f42b0020b2,contenido,neutral
http://example.org/tic-absa/comment/5b2d668cec4a89f42b0020b2,plataforma,neutral
http://example.org/tic-absa/comment/5b2d8c76ec4a89c2cf0008d7,contenido,neutral
http://example.org/tic-absa/comment/5b2db1a5ec4a89f42b0020b4,plataforma,neutral
http://example.org/tic-absa/comment/5b2deb16ec4a89c2cf0008dc,interaccion,neutral
http://example.org/tic-absa/comment/5b2ec45fec4a892530000747,docente,neutral
http://example.org/tic-absa/comment/5b300f6fec4a89f42b0020bf,plataforma,neutral
http://example.org/tic-absa/comment/5b304dafec4a89c2cf0008f7,interaccion,neutral
http://example.org/tic-absa/comment/5b305305ec4a899b9a00030b,docente,neutral
http://example.org/tic-absa/comment/5b3075a0ec4a89c2cf0008fa,plataforma,neutral
http://example.org/tic-absa/comment/5b30f3ffec4a89f42b0020c5,evaluacion,neutral
http://example.org/tic-absa/comment/5b3131ffec4a899b9a00030d,interaccion,neutral
http://example.org/tic-absa/comment/5b3131ffec4a899b9a00030d,plataforma,neutral
http://example.org/tic-absa/comment/5b315e5fec4a899b9a00030e,contenido,neutral
http://example.org/tic-absa/comment/5b316f44ec4a899b9a000310,docente,negative
http://example.org/tic-absa/comment/5b317685ec4a89c2cf000905,plataforma,neutral
http://example.org/tic-absa/comment/5b31887eec4a89c2cf000908,contenido,neutral
http://example.org/tic-absa/comment/5b31887eec4a89c2cf000908,plataforma,neutral
http://example.org/tic-absa/comment/5b3193efec4a89c2cf00090a,contenido,negative
http://example.org/tic-absa/comment/5b3193efec4a89c2cf00090a,docente,negative
http://example.org/tic-absa/comment/5b3193efec4a89c2cf00090a,plataforma,negative
http://example.org/tic-absa/comment/5b31987eec4a89f42b0020cb,interaccion,neutral
http://example.org/tic-absa/comment/5b31a742ec4a89c2cf00090c,contenido,neutral
http://example.org/tic-absa/comment/5b31a742ec4a89c2cf00090c,evaluacion,neutral
http://example.org/tic-absa/comment/5b31a84bec4a89f42b0020d1,plataforma,neutral
http://example.org/tic-absa/comment/5b31ae08ec4a899b9a000318,contenido,neutral
http://example.org/tic-absa/comment/5b31b525ec4a89c2cf000914,interaccion,neutral
http://example.org/tic-absa/comment/5b31e890ec4a89f42b0020d5,interaccion,neutral
http://example.org/tic-absa/comment/5b32634eec4a89c2cf00091f,contenido,neutral
http://example.org/tic-absa/comment/5b32d8e6ec4a892530000777,contenido,neutral
http://example.org/tic-absa/comment/5b32d8e6ec4a892530000777,docente,neutral
http://example.org/tic-absa/comment/5b32d8e6ec4a892530000777,plataforma,neutral
http://example.org/tic-absa/comment/5b32de94ec4a89f42b0020e3,docente,neutral
http://example.org/tic-absa/comment/5b32df17ec4a89f42b0020e4,docente,negative
http://example.org/tic-absa/comment/5b32ef80ec4a899b9a000331,contenido,neutral
http://example.org/tic-absa/comment/5b3381e6ec4a899b9a000334,docente,neutral
http://example.org/tic-absa/comment/5b3385d1ec4a89c2cf00092d,docente,neutral
http://example.org/tic-absa/comment/5b33f9fdec4a89c2cf000933,docente,neutral
http://example.org/tic-absa/comment/5b33fae1ec4a89253000077a,docente,neutral
http://example.org/tic-absa/comment/5b33fbc9ec4a89c2cf000934,docente,neutral
http://example.org/tic-absa/comment/5b33fca7ec4a89f42b0020e9,docente,neutral
http://example.org/tic-absa/comment/5b3434bcec4a899b9a00033b,docente,neutral
http://example.org/tic-absa/comment/5b343c40ec4a89253000077b,evaluacion,neutral
http://example.org/tic-absa/comment/5b343c40ec4a89253000077b,interaccion,neutral
http://example.org/tic-absa/comment/5b343c40ec4a89253000077b,plataforma,neutral
http://example.org/tic-absa/comment/5b346494ec4a89253000077c,docente,negative
http://example.org/tic-absa/comment/5b34f240ec4a899b9a00033e,docente,positive
http://example.org/tic-absa/comment/5b34f240ec4a899b9a00033e,interaccion,positive
http://example.org/tic-absa/comment/5b351736ec4a89f42b0020f1,interaccion,neutral
http://example.org/tic-absa/comment/5b3538e9ec4a89c2cf000937,plataforma,neutral
http://example.org/tic-absa/comment/5b353c63ec4a89f42b0020f4,plataforma,neutral
http://example.org/tic-absa/comment/5b353e4cec4a89253000077f,plataforma,negative
http://example.org/tic-absa/comment/5b35585cec4a892530000780,interaccion,neutral
http://example.org/tic-absa/comment/5b35a75dec4a892530000782,docente,neutral
http://example.org/tic-absa/comment/5b36d563ec4a89c2cf000940,plataforma,neutral
http://example.org/tic-absa/comment/5b374733ec4a89c2cf000942,contenido,neutral
http://example.org/tic-absa/comment/5b37c9b6ec4a89c2cf000943,interaccion,neutral
http://example.org/tic-absa/comment/5b37feb9ec4a89f42b002101,docente,neutral
http://example.org/tic-absa/comment/5b37feb9ec4a89f42b002101,evaluacion,neutral
http://example.org/tic-absa/comment/5b380946ec4a89f42b002102,docente,neutral
http://example.org/tic-absa/comment/5b380bd6ec4a899b9a00034f,plataforma,neutral
http://example.org/tic-absa/comment/5b39975fec4a899b9a000351,docente,neutral
http://example.org/tic-absa/comment/5b39975fec4a899b9a000351,evaluacion,neutral
http://example.org/tic-absa/comment/5b3a375aec4a89f42b00210a,docente,neutral
http://example.org/tic-absa/comment/5b3a5df5ec4a899b9a000356,docente,neutral
http://example.org/tic-absa/comment/5b3a6396ec4a899b9a000357,evaluacion,neutral
http://example.org/tic-absa/comment/5b3aa99fec4a899b9a00035e,docente,neutral
http://example.org/tic-absa/comment/5b3ad8bdec4a89253000079d,interaccion,neutral
http://example.org/tic-absa/comment/5b3b90d6ec4a8925300007a3,evaluacion,neutral
http://example.org/tic-absa/comment/5b3bde60ec4a899b9a000367,docente,neutral
http://example.org/tic-absa/comment/5b3c2f46ec4a899b9a00036d,docente,neutral
http://example.org/tic-absa/comment/5b3c3d1cec4a89f42b002113,docente,neutral
http://example.org/tic-absa/comment/5b3c3d1cec4a89f42b002113,evaluacion,neutral
http://example.org/tic-absa/comment/5b3cb110ec4a899b9a00036f,interaccion,neutral
http://example.org/tic-absa/comment/5b3ce3daec4a8925300007b3,evaluacion,negative
http://example.org/tic-absa/comment/5b3d27feec4a899b9a000373,interaccion,neutral
http://example.org/tic-absa/comment/5b3d2c90ec4a8925300007b8,docente,neutral
http://example.org/tic-absa/comment/5b3d4133ec4a8925300007b9,docente,neutral
http://example.org/tic-absa/comment/5b3d4133ec4a8925300007b9,interaccion,neutral
http://example.org/tic-absa/comment/5b3d6751ec4a89c2cf000975,docente,neutral
http://example.org/tic-absa/comment/5b3d6751ec4a89c2cf000975,plataforma,neutral
http://example.org/tic-absa/comment/5b3d7a18ec4a8925300007bc,docente,neutral
http://example.org/tic-absa/comment/5b3d7a18ec4a8925300007bc,plataforma,neutral
http://example.org/tic-absa/comment/5b3d8262ec4a89c2cf000976,docente,neutral
http://example.org/tic-absa/comment/5b3d88a7ec4a899b9a000377,docente,neutral
http://example.org/tic-absa/comment/5b3d95f2ec4a899b9a00037a,contenido,neutral
http://example.org/tic-absa/comment/5b3d95f2ec4a899b9a00037a,docente,neutral
http://example.org/tic-absa/comment/5b3e164cec4a89c2cf000978,evaluacion,neutral
http://example.org/tic-absa/comment/5b3e4ab9ec4a899b9a000381,contenido,neutral
http://example.org/tic-absa/comment/5b3e4ab9ec4a899b9a000381,evaluacion,neutral
http://example.org/tic-absa/comment/5b3e8e70ec4a89f42b002120,plataforma,neutral
http://example.org/tic-absa/comment/5b3e9d98ec4a899b9a00038a,docente,negative
http://example.org/tic-absa/comment/5b3f7bb1ec4a8925300007cc,docente,neutral
http://example.org/tic-absa/comment/5b3f909eec4a899b9a000391,docente,neutral
http://example.org/tic-absa/comment/5b3f909eec4a899b9a000391,interaccion,neutral
http://example.org/tic-absa/comment/5b3f95c3ec4a89c2cf00098a,docente,neutral
http://example.org/tic-absa/comment/5b3fa3ffec4a89c2cf00098b,docente,neutral
http://example.org/tic-absa/comment/5b3fa3ffec4a89c2cf00098b,interaccion,neutral
http://example.org/tic-absa/comment/5b3fa83fec4a89c2cf00098c,evaluacion,neutral
http://example.org/tic-absa/comment/5b3faa2dec4a89f42b002127,docente,neutral
http://example.org/tic-absa/comment/5b3faa2dec4a89f42b002127,interaccion,neutral
http://example.org/tic-absa/comment/5b3faa2dec4a89f42b002127,plataforma,neutral
http://example.org/tic-absa/comment/5b3fba6fec4a89f42b002128,docente,neutral
http://example.org/tic-absa/comment/5b3fd466ec4a89c2cf00098d,contenido,neutral
http://example.org/tic-absa/comment/5b3ffe90ec4a89c2cf000990,docente,neutral
http://example.org/tic-absa/comment/5b400adfec4a899b9a000393,docente,neutral
http://example.org/tic-absa/comment/5b402826ec4a899b9a000395,evaluacion,neutral
http://example.org/tic-absa/comment/5b40ee2dec4a89c2cf000996,evaluacion,neutral
http://example.org/tic-absa/comment/5b40ee2dec4a89c2cf000996,plataforma,neutral
http://example.org/tic-absa/comment/5b413ab6ec4a89c2cf000997,docente,negative
http://example.org/tic-absa/comment/5b414a71ec4a899b9a000397,contenido,neutral
http://example.org/tic-absa/comment/5b425046ec4a89c2cf00099b,docente,negative
http://example.org/tic-absa/comment/5b425197ec4a899b9a00039a,docente,negative
http://example.org/tic-absa/comment/5b425197ec4a899b9a00039a,interaccion,negative
http://example.org/tic-absa/comment/5b425197ec4a899b9a00039a,plataforma,negative
http://example.org/tic-absa/comment/5b425901ec4a89c2cf00099c,docente,negative
http://example.org/tic-absa/comment/5b425901ec4a89c2cf00099c,plataforma,negative
http://example.org/tic-absa/comment/5b426dcbec4a8925300007da,interaccion,neutral
http://example.org/tic-absa/comment/5b426e6dec4a89c2cf0009a0,contenido,neutral
http://example.org/tic-absa/comment/5b42c1cdec4a89c2cf0009a6,plataforma,neutral
http://example.org/tic-absa/comment/5b42d6e4ec4a89c2cf0009a7,docente,neutral
http://example.org/tic-absa/comment/5b42d6e4ec4a89c2cf0009a7,interaccion,neutral
http://example.org/tic-absa/comment/5b42dc20ec4a8925300007e2,docente,neutral
http://example.org/tic-absa/comment/5b42dc20ec4a8925300007e2,interaccion,neutral
http://example.org/tic-absa/comment/5b42de09ec4a8925300007e3,interaccion,neutral
http://example.org/tic-absa/comment/5b4348e2ec4a8925300007e6,contenido,neutral
http://example.org/tic-absa/comment/5b434b3eec4a89c2cf0009aa,evaluacion,neutral
http://example.org/tic-absa/comment/5b436c51ec4a899b9a0003a6,interaccion,negative
http://example.org/tic-absa/comment/5b43abc2ec4a89f42b00213e,evaluacion,negative
http://example.org/tic-absa/comment/5b43abc2ec4a89f42b00213e,plataforma,negative
http://example.org/tic-absa/comment/5b43bea7ec4a89c2cf0009b2,docente,neutral
http://example.org/tic-absa/comment/5b43c1f0ec4a899b9a0003ae,interaccion,neutral
http://example.org/tic-absa/comment/5b43c1f0ec4a899b9a0003ae,plataforma,neutral
http://example.org/tic-absa/comment/5b43c235ec4a899b9a0003af,docente,neutral
http://example.org/tic-absa/comment/5b43f358ec4a89f42b00213f,docente,neutral
http://example.org/tic-absa/comment/5b4417daec4a8925300007ed,interaccion,neutral
http://example.org/tic-absa/comment/5b441f24ec4a89c2cf0009bb,docente,neutral
http://example.org/tic-absa/comment/5b441f24ec4a89c2cf0009bb,interaccion,neutral
http://example.org/tic-absa/comment/5b441f24ec4a89c2cf0009bb,plataforma,neutral
http://example.org/tic-absa/comment/5b442087ec4a89c2cf0009be,plataforma,neutral
http://example.org/tic-absa/comment/5b442a94ec4a89c2cf0009bf,docente,neutral
http://example.org/tic-absa/comment/5b44dfa4ec4a89c2cf0009c0,docente,neutral
http://example.org/tic-absa/comment/5b44eb74ec4a8925300007f1,contenido,neutral
http://example.org/tic-absa/comment/5b451f57ec4a89f42b002144,evaluacion,neutral
http://example.org/tic-absa/comment/5b453469ec4a8925300007f3,interaccion,neutral
http://example.org/tic-absa/comment/5b454190ec4a899b9a0003c0,contenido,negative
http://example.org/tic-absa/comment/5b454190ec4a899b9a0003c0,docente,negative
http://example.org/tic-absa/comment/5b454190ec4a899b9a0003c0,interaccion,negative
http://example.org/tic-absa/comment/5b454190ec4a899b9a0003c0,plataforma,negative
http://example.org/tic-absa/comment/5b4541e6ec4a89f42b002146,docente,negative
http://example.org/tic-absa/comment/5b4541e6ec4a89f42b002146,interaccion,negative
http://example.org/tic-absa/comment/5b4541e6ec4a89f42b002146,plataforma,negative
http://example.org/tic-absa/comment/5b4545f4ec4a8925300007f6,interaccion,neutral
http://example.org/tic-absa/comment/5b45464aec4a899b9a0003c1,interaccion,neutral
http://example.org/tic-absa/comment/5b457633ec4a89c2cf0009c6,plataforma,negative
http://example.org/tic-absa/comment/5b45774aec4a89f42b002149,docente,neutral
http://example.org/tic-absa/comment/5b45774aec4a89f42b002149,plataforma,neutral
http://example.org/tic-absa/comment/5b46061aec4a899b9a0003c5,interaccion,neutral
http://example.org/tic-absa/comment/5b460c31ec4a899b9a0003c6,interaccion,neutral
http://example.org/tic-absa/comment/5b466369ec4a89c2cf0009c8,docente,negative
http://example.org/tic-absa/comment/5b466369ec4a89c2cf0009c8,evaluacion,negative
http://example.org/tic-absa/comment/5b466369ec4a89c2cf0009c8,plataforma,negative
http://example.org/tic-absa/comment/5b466592ec4a89c2cf0009c9,evaluacion,neutral
http://example.org/tic-absa/comment/5b4669a2ec4a89f42b00214f,docente,neutral
http://example.org/tic-absa/comment/5b4669a2ec4a89f42b00214f,interaccion,neutral
http://example.org/tic-absa/comment/5b46cb6aec4a8925300007ff,docente,neutral
http://example.org/tic-absa/comment/5b46ccebec4a89c2cf0009cd,evaluacion,neutral
http://example.org/tic-absa/comment/5b46d012ec4a899b9a0003cd,evaluacion,negative
http://example.org/tic-absa/comment/5b46d012ec4a899b9a0003cd,plataforma,negative
http://example.org/tic-absa/comment/5b46dd24ec4a89c2cf0009ce,docente,negative
http://example.org/tic-absa/comment/5b46dd24ec4a89c2cf0009ce,interaccion,negative
http://example.org/tic-absa/comment/5b46f37dec4a89f42b002153,docente,negative
http://example.org/tic-absa/comment/5b47873eec4a89f42b002154,interaccion,negative
http://example.org/tic-absa/comment/5b47989bec4a892530000804,interaccion,negative
http://example.org/tic-absa/comment/5b47989bec4a892530000804,plataforma,negative
http://example.org/tic-absa/comment/5b47a3edec4a89c2cf0009d3,docente,neutral
http://example.org/tic-absa/comment/5b47bb27ec4a89c2cf0009d4,interaccion,neutral
http://example.org/tic-absa/comment/5b47d0dcec4a899b9a0003d1,docente,neutral
http://example.org/tic-absa/comment/5b47d7a4ec4a899b9a0003d2,interaccion,neutral
http://example.org/tic-absa/comment/5b481cd9ec4a899b9a0003d5,evaluacion,neutral
http://example.org/tic-absa/comment/5b4825d5ec4a892530000808,contenido,neutral
http://example.org/tic-absa/comment/5b48ce43ec4a89253000080a,evaluacion,neutral
http://example.org/tic-absa/comment/5b48ce43ec4a89253000080a,interaccion,neutral
http://example.org/tic-absa/comment/5b48ce43ec4a89253000080a,plataforma,neutral
http://example.org/tic-absa/comment/5b48cf84ec4a89f42b002159,plataforma,negative
http://example.org/tic-absa/comment/5b491710ec4a899b9a0003d9,plataforma,neutral
http://example.org/tic-absa/comment/5b492820ec4a89f42b00215a,evaluacion,neutral
http://example.org/tic-absa/comment/5b4981feec4a892530000811,contenido,positive
http://example.org/tic-absa/comment/5b4a7b50ec4a89f42b00215e,interaccion,neutral
http://example.org/tic-absa/comment/5b4a998eec4a89c2cf0009eb,evaluacion,negative
http://example.org/tic-absa/comment/5b4a99f1ec4a892530000814,docente,neutral
http://example.org/tic-absa/comment/5b4a99f1ec4a892530000814,evaluacion,neutral
http://example.org/tic-absa/comment/5b4acff7ec4a89c2cf0009ee,contenido,neutral
http://example.org/tic-absa/comment/5b4b70e1ec4a89c2cf0009f1,docente,neutral
http://example.org/tic-absa/comment/5b4b70e1ec4a89c2cf0009f1,evaluacion,neutral
http://example.org/tic-absa/comment/5b4b70e1ec4a89c2cf0009f1,plataforma,neutral
http://example.org/tic-absa/comment/5b4b9b4fec4a89c2cf0009f4,docente,negative
http://example.org/tic-absa/comment/5b4bd415ec4a89f42b002162,plataforma,neutral
http://example.org/tic-absa/comment/5b4beb35ec4a89c2cf0009fa,contenido,neutral
http://example.org/tic-absa/comment/5b4c00e0ec4a89f42b002164,docente,neutral
http://example.org/tic-absa/comment/5b4c00e0ec4a89f42b002164,plataforma,neutral
http://example.org/tic-absa/comment/5b4c12cfec4a89c2cf0009fe,interaccion,neutral
http://example.org/tic-absa/comment/5b4ca299ec4a899b9a0003f5,evaluacion,negative
http://example.org/tic-absa/comment/5b4ca4c8ec4a892530000823,interaccion,neutral
http://example.org/tic-absa/comment/5b4cb985ec4a892530000826,docente,neutral
http://example.org/tic-absa/comment/5b4cbf0dec4a89f42b002166,evaluacion,negative
http://example.org/tic-absa/comment/5b4cbf0dec4a89f42b002166,interaccion,negative
http://example.org/tic-absa/comment/5b4cd2e8ec4a89253000082a,contenido,negative
http://example.org/tic-absa/comment/5b4d5305ec4a89f42b00216a,interaccion,neutral
http://example.org/tic-absa/comment/5b4d6ddbec4a89c2cf000a0e,docente,neutral
http://example.org/tic-absa/comment/5b4d6ddbec4a89c2cf000a0e,interaccion,neutral
http://example.org/tic-absa/comment/5b4df014ec4a89f42b00216d,evaluacion,neutral
http://example.org/tic-absa/comment/5b4e08e4ec4a89f42b00216e,evaluacion,neutral
http://example.org/tic-absa/comment/5b4e5dd7ec4a89f42b002173,docente,neutral
http://example.org/tic-absa/comment/5b4e5dd7ec4a89f42b002173,plataforma,neutral
http://example.org/tic-absa/comment/5b4e6c89ec4a892530000835,evaluacion,neutral
